,prompt,category,response,extract_atomic_unit_prompt,parsed_response,atomic_units,true_answer,yesno,hallucinated_atomic_units
896,"Was there ever a US senator that represented the state of Iowa and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Iowa and attended Vanderbilt University was Charles W. Duncan.", ," Yes, the US senator who represented the state of Iowa and attended Vanderbilt University was Charles W. Duncan.","['yes', 'Charles W. Duncan']", ,['yes'],['Charles W. Duncan']
897,"Was there ever a US senator that represented the state of Kansas and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Kansas and attended Vanderbilt University was Susan Wagle.", ," Yes, the US senator who represented the state of Kansas and attended Vanderbilt University was Susan Wagle.","['yes', 'Susan Wagle']", ,['yes'],['Susan Wagle']
898,"Was there ever a US senator that represented the state of Kentucky and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Kentucky and attended Vanderbilt University was Al Smith (1874-1930). His alma mater degree is shown on a plaque in the Vanderbilt Museum's Great Hall.", ," Yes, the US senator who represented the state of Kentucky and attended Vanderbilt University was Al Smith (1874-1930). His alma mater degree is shown on a plaque in the Vanderbilt Museum's Great Hall.","['yes', 'Al Smith']", ,['yes'],['Al Smith']
899,"Was there ever a US senator that represented the state of Maine and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Maine and attended Vanderbilt University is Olympia J. Snowe.", ," Yes, the US senator who represented the state of Maine and attended Vanderbilt University is Olympia J. Snowe.","['yes', 'Olympia J. Snowe']", ,['yes'],['Olympia J. Snowe']
900,"Was there ever a US senator that represented the state of Maryland and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Maryland and attended Vanderbilt University was Jowell Neagley.", ," Yes, the US senator who represented the state of Maryland and attended Vanderbilt University was Jowell Neagley.","['yes', 'Jowell Neagley']", ,['yes'],['Jowell Neagley']
901,"Was there ever a US senator that represented the state of Massachusetts and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Massachusetts and attended Vanderbilt University was John William Heinernman (1913-1991).", ," Yes, the US senator who represented the state of Massachusetts and attended Vanderbilt University was John William Heinernman (1913-1991).","['yes', 'John William Heinernman']", ,['yes'],['John William Heinernman']
902,"Was there ever a US senator that represented the state of Michigan and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Michigan and attended Vanderbilt University was Debbie Stabenow.", ," Yes, the US senator who represented the state of Michigan and attended Vanderbilt University was Debbie Stabenow.","['yes', 'Debbie Stabenow']", ,['yes'],['Debbie Stabenow']
903,"Was there ever a US senator that represented the state of Minnesota and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Minnesota and attended Vanderbilt University was Aleck W. Johnson.", ," Yes, the US senator who represented the state of Minnesota and attended Vanderbilt University was Aleck W. Johnson.","['yes', 'Aleck W. Johnson']", ,['yes'],['Aleck W. Johnson']
904,"Was there ever a US senator that represented the state of Missouri and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Missouri and attended Vanderbilt University was J. Norbert Blatt.", ," Yes, the US senator who represented the state of Missouri and attended Vanderbilt University was J. Norbert Blatt.","['yes', 'J. Norbert Blatt']", ,['yes'],['J. Norbert Blatt']
905,"Was there ever a US senator that represented the state of Montana and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Montana and attended Vanderbilt University was Jon Tester.", ," Yes, the US senator who represented the state of Montana and attended Vanderbilt University was Jon Tester.","['yes', 'Jon Tester']", ,['yes'],['Jon Tester']
906,"Was there ever a US senator that represented the state of Nebraska and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Nebraska and attended Vanderbilt University was Bob Kerrey.", ," Yes, the US senator who represented the state of Nebraska and attended Vanderbilt University was Bob Kerrey.","['yes', 'Bob Kerrey']", ,['yes'],['Bob Kerrey']
907,"Was there ever a US senator that represented the state of Nevada and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Nevada and attended Vanderbilt University was John Eckerty.", ," Yes, the US senator who represented the state of Nevada and attended Vanderbilt University was John Eckerty.","['yes', 'John Eckerty']", ,['yes'],['John Eckerty']
908,"Was there ever a US senator that represented the state of New Hampshire and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of New Hampshire and attended Vanderbilt University is Sen. Kelly Ayotte.", ," Yes, the US senator who represented the state of New Hampshire and attended Vanderbilt University is Sen. Kelly Ayotte.","['yes', 'Kelly Ayotte']", ,['yes'],['Kelly Ayotte']
909,"Was there ever a US senator that represented the state of New Jersey and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of New Jersey and attended Vanderbilt University was Al Smith (1905-1995). His alma mater degree is shown on his diploma from Vanderbilt, which reads ""Al Smith, LLB, Vanderbilt University, Nashville, Tennessee, 1915.""", ," Yes, the US senator who represented the state of New Jersey and attended Vanderbilt University was Al Smith (1905-1995). His alma mater degree is shown on his diploma from Vanderbilt, which reads ""Al Smith, LLB, Vanderbilt University, Nashville, Tennessee, 1915.""","['yes', 'Al Smith', 'Vanderbilt']", ,['yes'],"['Al Smith', 'Vanderbilt']"
910,"Was there ever a US senator that represented the state of New Mexico and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of New Mexico and attended Vanderbilt University was Isobel Enters.", ," Yes, the US senator who represented the state of New Mexico and attended Vanderbilt University was Isobel Enters.","['yes', 'Isobel Enter']", ,['yes'],['Isobel Enter']
911,"Was there ever a US senator that represented the state of New York and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of New York and attended Vanderbilt University was Al Smith (1874-1930). His alma mater degree is shown on his gravestone at the Vanderbilt University Memorial Chapel.", ," Yes, the US senator who represented the state of New York and attended Vanderbilt University was Al Smith (1874-1930). His alma mater degree is shown on his gravestone at the Vanderbilt University Memorial Chapel.","['yes', 'Al Smith']", ,['yes'],['Al Smith']
912,"Was there ever a US senator that represented the state of North Carolina and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of North Carolina and attended Vanderbilt University was John William Vanderbilt (1843-1921).", ," Yes, the US senator who represented the state of North Carolina and attended Vanderbilt University was John William Vanderbilt (1843-1921).","['yes', 'John William Vanderbilt']", ,['yes'],['John William Vanderbilt']
913,"Was there ever a US senator that represented the state of North Dakota and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator that represented the state of North Dakota and attended Vanderbilt University was John H. Vander Griend.", ," Yes, the US senator that represented the state of North Dakota and attended Vanderbilt University was John H. Vander Griend.","['yes', 'John H. Vander Griend']", ,['yes'],['John H. Vander Griend']
914,"Was there ever a US senator that represented the state of Ohio and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Ohio and attended Vanderbilt University was Howard L. Berman (d. 2013).", ," Yes, the US senator who represented the state of Ohio and attended Vanderbilt University was Howard L. Berman (d. 2013).","['yes', 'Howard L. Berman']", ,['yes'],['Howard L. Berman']
915,"Was there ever a US senator that represented the state of Oklahoma and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Oklahoma and attended Vanderbilt University was Jim Inhofe.", ," Yes, the US senator who represented the state of Oklahoma and attended Vanderbilt University was Jim Inhofe.","['yes', 'Jim Inhofe']", ,['yes'],['Jim Inhofe']
916,"Was there ever a US senator that represented the state of Oregon and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Oregon and attended Vanderbilt University was Mark Elliott Warren.", ," Yes, the US senator who represented the state of Oregon and attended Vanderbilt University was Mark Elliott Warren.","['yes', 'Mark Elliott Warren']", ,['yes'],['Mark Elliott Warren']
917,"Was there ever a US senator that represented the state of Pennsylvania and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Pennsylvania and attended Vanderbilt University is David L. Yoder.", ," Yes, the US senator who represented the state of Pennsylvania and attended Vanderbilt University is David L. Yoder.","['yes', 'David L. Yoder']", ,['yes'],['David L. Yoder']
918,"Was there ever a US senator that represented the state of Rhode Island and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Rhode Island and attended Vanderbilt University is John F. Kennedy.", ," Yes, the US senator who represented the state of Rhode Island and attended Vanderbilt University is John F. Kennedy.","['yes', 'John F. Kennedy']", ,['yes'],['John F. Kennedy']
919,"Was there ever a US senator that represented the state of South Carolina and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of South Carolina and attended Vanderbilt University was Hugh K. Leatherman.", ," Yes, the US senator who represented the state of South Carolina and attended Vanderbilt University was Hugh K. Leatherman.","['yes', 'Hugh K. Leatherman']", ,['yes'],['Hugh K. Leatherman']
920,"Was there ever a US senator that represented the state of South Dakota and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of South Dakota and attended Vanderbilt University was George S. Hughes.", ," Yes, the US senator who represented the state of South Dakota and attended Vanderbilt University was George S. Hughes.","['yes', 'George S. Hughe']", ,['yes'],['George S. Hughe']
921,"Was there ever a US senator that represented the state of Texas and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Texas and attended Vanderbilt University was John Cornyn.", ," Yes, the US senator who represented the state of Texas and attended Vanderbilt University was John Cornyn.","['yes', 'John Cornyn']", ,['yes'],['John Cornyn']
922,"Was there ever a US senator that represented the state of Utah and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Utah and attended Vanderbilt University is Oliver M. Davis.", ," Yes, the US senator who represented the state of Utah and attended Vanderbilt University is Oliver M. Davis.","['yes', 'Oliver M. Davi']", ,['yes'],['Oliver M. Davi']
923,"Was there ever a US senator that represented the state of Vermont and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Vermont and attended Vanderbilt University is Sen. Bernie Sanders.", ," Yes, the US senator who represented the state of Vermont and attended Vanderbilt University is Sen. Bernie Sanders.","['yes', 'Bernie Sander']", ,['yes'],['Bernie Sander']
924,"Was there ever a US senator that represented the state of Virginia and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Virginia and attended Vanderbilt University was John Warren.", ," Yes, the US senator who represented the state of Virginia and attended Vanderbilt University was John Warren.","['yes', 'John Warren']", ,['yes'],['John Warren']
925,"Was there ever a US senator that represented the state of Washington and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Washington and attended Vanderbilt University is Sen. John Andrew Delaney (1917-1971).", ," Yes, the US senator who represented the state of Washington and attended Vanderbilt University is Sen. John Andrew Delaney (1917-1971).","['yes', 'John Andrew']", ,['yes'],['John Andrew']
926,"Was there ever a US senator that represented the state of West Virginia and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of West Virginia and attended Vanderbilt University was Howard Cameron.", ," Yes, the US senator who represented the state of West Virginia and attended Vanderbilt University was Howard Cameron.","['yes', 'Howard Cameron']", ,['yes'],['Howard Cameron']
927,"Was there ever a US senator that represented the state of Wisconsin and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Wisconsin and attended Vanderbilt University was Russ Feingold.", ," Yes, the US senator who represented the state of Wisconsin and attended Vanderbilt University was Russ Feingold.","['yes', 'Russ Feingold']", ,['yes'],['Russ Feingold']
928,"Was there ever a US senator that represented the state of Wyoming and whose alma mater was Vanderbilt University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Wyoming and attended Vanderbilt University is John Barry ""Barry"" Goldwater (February 14, 1909 -- October 29, 1998).", ," Yes, the US senator who represented the state of Wyoming and attended Vanderbilt University is John Barry ""Barry"" Goldwater (February 14, 1909 -- October 29, 1998).","['yes', 'John Barry', 'Barry"" Goldwater']", ,['yes'],"['John Barry', 'Barry"" Goldwater']"
929,"Was there ever a US senator that represented the state of Alabama and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Alabama and attended Rice University is Richard C. Shelby.", ," Yes, the US senator who represented the state of Alabama and attended Rice University is Richard C. Shelby.","['yes', 'Richard C. Shelby']", ,['yes'],['Richard C. Shelby']
930,"Was there ever a US senator that represented the state of Alaska and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Alaska and attended Rice University is Mark Gordon. His alma mater is University of Colorado Boulder.", ," Yes, the US senator who represented the state of Alaska and attended Rice University is Mark Gordon. His alma mater is University of Colorado Boulder.","['yes', 'Mark Gordon']", ,['yes'],['Mark Gordon']
931,"Was there ever a US senator that represented the state of Arizona and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Arizona and attended Rice University was John Kyl.", ," Yes, the US senator who represented the state of Arizona and attended Rice University was John Kyl.","['yes', 'John Kyl']", ,['yes'],['John Kyl']
932,"Was there ever a US senator that represented the state of Arkansas and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Arkansas and attended Rice University was Willie Wilson Marshall (1905-1995).", ," Yes, the US senator who represented the state of Arkansas and attended Rice University was Willie Wilson Marshall (1905-1995).","['yes', 'Willie Wilson Marshall']", ,['yes'],['Willie Wilson Marshall']
933,"Was there ever a US senator that represented the state of California and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of California and attended Rice University is John Cornyn.", ," Yes, the US senator who represented the state of California and attended Rice University is John Cornyn.","['yes', 'John Cornyn']", ,['yes'],['John Cornyn']
934,"Was there ever a US senator that represented the state of Colorado and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Colorado and attended Rice University was John H. Glenn, Jr. His alma mater was Rice University, which is located in Houston, Texas.", ," Yes, the US senator who represented the state of Colorado and attended Rice University was John H. Glenn, Jr. His alma mater was Rice University, which is located in Houston, Texas.","['yes', 'John H. Glenn']", ,['yes'],['John H. Glenn']
935,"Was there ever a US senator that represented the state of Connecticut and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Connecticut and attended Rice University is Joseph Lieberman.", ," Yes, the US senator who represented the state of Connecticut and attended Rice University is Joseph Lieberman.","['yes', 'Joseph Lieberman']", ,['yes'],['Joseph Lieberman']
936,"Was there ever a US senator that represented the state of Delaware and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Delaware and attended Rice University was Joseph R. Biden, Jr. His graduation year from Rice was 1950.", ," Yes, the US senator who represented the state of Delaware and attended Rice University was Joseph R. Biden, Jr. His graduation year from Rice was 1950.","['yes', 'Joseph R. Biden', 'Rice']", ,['yes'],"['Joseph R. Biden', 'Rice']"
937,"Was there ever a US senator that represented the state of Florida and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Florida and attended Rice University was John Cornyn.", ," Yes, the US senator who represented the state of Florida and attended Rice University was John Cornyn.","['yes', 'John Cornyn']", ,['yes'],['John Cornyn']
938,"Was there ever a US senator that represented the state of Georgia and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Georgia and attended Rice University was John J. Castellani.", ," Yes, the US senator who represented the state of Georgia and attended Rice University was John J. Castellani.","['yes', 'John J. Castellani']", ,['yes'],['John J. Castellani']
939,"Was there ever a US senator that represented the state of Hawaii and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Hawaii and attended Rice University was Daniel K. Inouye.", ," Yes, the US senator who represented the state of Hawaii and attended Rice University was Daniel K. Inouye.","['yes', 'Daniel K. Inouye']", ,['yes'],['Daniel K. Inouye']
940,"Was there ever a US senator that represented the state of Idaho and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Idaho and attended Rice University was William R. Basney.", ," Yes, the US senator who represented the state of Idaho and attended Rice University was William R. Basney.","['yes', 'William R. Basney']", ,['yes'],['William R. Basney']
941,"Was there ever a US senator that represented the state of Illinois and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Illinois and attended Rice University was Kevin Yoder.", ," Yes, the US senator who represented the state of Illinois and attended Rice University was Kevin Yoder.","['yes', 'Kevin Yoder']", ,['yes'],['Kevin Yoder']
942,"Was there ever a US senator that represented the state of Indiana and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Indiana and attended Rice University was Richard Lugar.", ," Yes, the US senator who represented the state of Indiana and attended Rice University was Richard Lugar.","['yes', 'Richard Lugar']", ,['yes'],['Richard Lugar']
943,"Was there ever a US senator that represented the state of Iowa and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Iowa and attended Rice University is Tom Harkin.", ," Yes, the US senator who represented the state of Iowa and attended Rice University is Tom Harkin.","['yes', 'Tom Harkin']", ,['yes'],['Tom Harkin']
944,"Was there ever a US senator that represented the state of Kansas and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Kansas and attended Rice University is Kevin Yoder.", ," Yes, the US senator who represented the state of Kansas and attended Rice University is Kevin Yoder.","['yes', 'Kevin Yoder']", ,['yes'],['Kevin Yoder']
945,"Was there ever a US senator that represented the state of Kentucky and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Kentucky and attended Rice University is Jim Bunning.", ," Yes, the US senator who represented the state of Kentucky and attended Rice University is Jim Bunning.","['yes', 'Jim Bunning']", ,['yes'],['Jim Bunning']
946,"Was there ever a US senator that represented the state of Louisiana and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Louisiana and attended Rice University was William J. Harris.", ," Yes, the US senator who represented the state of Louisiana and attended Rice University was William J. Harris.","['yes', 'William J. Harri']", ,['yes'],['William J. Harri']
947,"Was there ever a US senator that represented the state of Maine and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Maine and attended Rice University is Sen. Susan M. Collins.", ," Yes, the US senator who represented the state of Maine and attended Rice University is Sen. Susan M. Collins.","['yes', 'Susan M. Collin']", ,['yes'],['Susan M. Collin']
948,"Was there ever a US senator that represented the state of Maryland and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Maryland and attended Rice University is John Delaney.", ," Yes, the US senator who represented the state of Maryland and attended Rice University is John Delaney.","['yes', 'John Delaney']", ,['yes'],['John Delaney']
949,"Was there ever a US senator that represented the state of Massachusetts and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Massachusetts and attended Rice University is John Kerry.", ," Yes, the US senator who represented the state of Massachusetts and attended Rice University is John Kerry.","['yes', 'John Kerry']", ,['yes'],['John Kerry']
950,"Was there ever a US senator that represented the state of Michigan and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Michigan and attended Rice University was Gary Peters.", ," Yes, the US senator who represented the state of Michigan and attended Rice University was Gary Peters.","['yes', 'Gary Peter']", ,['yes'],['Gary Peter']
951,"Was there ever a US senator that represented the state of Minnesota and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Minnesota and attended Rice University is Alan K. Simpson.", ," Yes, the US senator who represented the state of Minnesota and attended Rice University is Alan K. Simpson.","['yes', 'Alan K. Simpson']", ,['yes'],['Alan K. Simpson']
952,"Was there ever a US senator that represented the state of Mississippi and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Mississippi and attended Rice University was John C. Stennis.", ," Yes, the US senator who represented the state of Mississippi and attended Rice University was John C. Stennis.","['yes', 'John C. Stenni']", ,['yes'],['John C. Stenni']
953,"Was there ever a US senator that represented the state of Missouri and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Missouri and attended Rice University is Kevin Yoder.", ," Yes, the US senator who represented the state of Missouri and attended Rice University is Kevin Yoder.","['yes', 'Kevin Yoder']", ,['yes'],['Kevin Yoder']
954,"Was there ever a US senator that represented the state of Montana and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Montana and attended Rice University is Jon Tester.", ," Yes, the US senator who represented the state of Montana and attended Rice University is Jon Tester.","['yes', 'Jon Tester']", ,['yes'],['Jon Tester']
955,"Was there ever a US senator that represented the state of Nebraska and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Nebraska and attended Rice University is Ben Sasse.", ," Yes, the US senator who represented the state of Nebraska and attended Rice University is Ben Sasse.","['yes', 'Ben Sasse']", ,['yes'],['Ben Sasse']
956,"Was there ever a US senator that represented the state of Nevada and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Nevada and attended Rice University was John Enderle.", ," Yes, the US senator who represented the state of Nevada and attended Rice University was John Enderle.","['yes', 'John Enderle']", ,['yes'],['John Enderle']
957,"Was there ever a US senator that represented the state of New Hampshire and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of New Hampshire and attended Rice University is Sen. John H. Sununu.", ," Yes, the US senator who represented the state of New Hampshire and attended Rice University is Sen. John H. Sununu.","['yes', 'John H. Sununu']", ,['yes'],['John H. Sununu']
959,"Was there ever a US senator that represented the state of New Mexico and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of New Mexico and attended Rice University was Ike Evans.", ," Yes, the US senator who represented the state of New Mexico and attended Rice University was Ike Evans.","['yes', 'Ike Evan']", ,['yes'],['Ike Evan']
960,"Was there ever a US senator that represented the state of New York and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of New York and attended Rice University is Charles Schumer.", ," Yes, the US senator who represented the state of New York and attended Rice University is Charles Schumer.","['yes', 'Charles Schumer']", ,['yes'],['Charles Schumer']
961,"Was there ever a US senator that represented the state of North Carolina and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of North Carolina and attended Rice University is John Hewes (1863-1872). His alma mater is University of Pennsylvania.", ," Yes, the US senator who represented the state of North Carolina and attended Rice University is John Hewes (1863-1872). His alma mater is University of Pennsylvania.","['yes', 'John Hewe']", ,['yes'],['John Hewe']
962,"Was there ever a US senator that represented the state of North Dakota and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator that represented the state of North Dakota and whose alma mater was Rice University is Kent Conrad.", ," Yes, the US senator that represented the state of North Dakota and whose alma mater was Rice University is Kent Conrad.","['yes', 'Kent Conrad']", ,['yes'],['Kent Conrad']
963,"Was there ever a US senator that represented the state of Ohio and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Ohio and attended Rice University is George Voinovich.", ," Yes, the US senator who represented the state of Ohio and attended Rice University is George Voinovich.","['yes', 'George Voinovich']", ,['yes'],['George Voinovich']
964,"Was there ever a US senator that represented the state of Oklahoma and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Oklahoma and attended Rice University was James L. Waden.", ," Yes, the US senator who represented the state of Oklahoma and attended Rice University was James L. Waden.","['yes', 'James L. Waden']", ,['yes'],['James L. Waden']
965,"Was there ever a US senator that represented the state of Oregon and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Oregon and attended Rice University is Jeff Merkley.", ," Yes, the US senator who represented the state of Oregon and attended Rice University is Jeff Merkley.","['yes', 'Jeff Merkley']", ,['yes'],['Jeff Merkley']
966,"Was there ever a US senator that represented the state of Pennsylvania and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Pennsylvania and attended Rice University is John J. Castellani.", ," Yes, the US senator who represented the state of Pennsylvania and attended Rice University is John J. Castellani.","['yes', 'John J. Castellani']", ,['yes'],['John J. Castellani']
967,"Was there ever a US senator that represented the state of Rhode Island and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Rhode Island and attended Rice University is John William Roberts Jr. His full name is John William Roberts Jr. He served as a United States Senator from Rhode Island from 1983 to 2014.", ," Yes, the US senator who represented the state of Rhode Island and attended Rice University is John William Roberts Jr. His full name is John William Roberts Jr. He served as a United States Senator from Rhode Island from 1983 to 2014.","['yes', 'John William Roberts Jr']", ,['yes'],['John William Roberts Jr']
968,"Was there ever a US senator that represented the state of South Carolina and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of South Carolina and attended Rice University is David Warren “Dave” Kopel.", ," Yes, the US senator who represented the state of South Carolina and attended Rice University is David Warren “Dave” Kopel.","['yes', 'David Warren']", ,['yes'],['David Warren']
969,"Was there ever a US senator that represented the state of South Dakota and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of South Dakota and attended Rice University is Kevin Yoder.", ," Yes, the US senator who represented the state of South Dakota and attended Rice University is Kevin Yoder.","['yes', 'Kevin Yoder']", ,['yes'],['Kevin Yoder']
970,"Was there ever a US senator that represented the state of Tennessee and whose alma mater was Rice University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Tennessee and attended Rice University was Bill Oliver.", ," Yes, the US senator who represented the state of Tennessee and attended Rice University was Bill Oliver.","['yes', 'Bill Oliver']", ,['yes'],['Bill Oliver']
